Source,Headline,URL
The-Hindu,"Unified Pension Scheme: 'U' in UPS stands for Modi government's U-turns, says Mallikarjun Kharge",https://www.thehindu.com/news/national/unified-pension-scheme-u-in-ups-stands-for-modi-governments-u-turns-says-mallikarjun-kharge/article68565080.ece
The-Hindu,Congress frames social justice as an essential step of a policy framework to ensure justice,https://www.thehindu.com/news/national/congress-frames-social-justice-as-an-essential-step-of-a-policy-framework-to-ensure-justice/article68565086.ece
The-Hindu,Israel strikes Lebanon to counter ‘large-scale’ Hezbollah attack,https://www.thehindu.com/news/international/israel-says-striking-lebanon-to-prevent-large-scale-hezbollah-attack/article68564806.ece
The-Hindu,Will Malayalam film industry report lead to changes?,https://www.thehindu.com/news/national/kerala/will-malayalam-film-industry-report-lead-to-changes/article68562114.ece
The-Hindu,Why is lateral entry policy under scrutiny?,https://www.thehindu.com/news/national/why-is-lateral-entry-policy-under-scrutiny/article68562127.ece
The-Hindu,Why is sanction for prosecution needed?,https://www.thehindu.com/news/national/why-is-sanction-for-prosecution-needed/article68562121.ece
The-Hindu,To Lam | The security tsar,https://www.thehindu.com/news/international/to-lam-the-security-tsar/article68563449.ece
The-Hindu,Paetongtarn Shinawatra | Rise of the scion,https://www.thehindu.com/news/international/paetongtarn-shinawatra-rise-of-the-scion/article68563429.ece
The-Hindu,Madras Day 2024: Made of Chennai,N/A
The-Economic-Times,"Infy staff don't need to worry about AI taking jobs, assures CEO",https://economictimes.indiatimes.com/jobs/hr-policies-trends/strong-client-interest-on-genai-dont-foresee-layoffs-within-infosys-from-new-age-tech-ceo-salil-parekh/articleshow/112780524.cms
The-Economic-Times,Introducing  Exclusively For Prime Members,N/A
The-Economic-Times,Unified Pension System vs Old Pension System: Five key differences you need to know about,https://economictimes.indiatimes.com/wealth/save/ups-vs-ops-5-key-differences-pension-calculation-employee-contribution-lumpsum-payment-minimum-pension-tax-benefit/articleshow/112778293.cms
The-Economic-Times,Bangladesh claims historic 10-wicket victory as Pakistan falls to 146 all out in First Test,https://economictimes.indiatimes.com/news/sports/bangladesh-claims-historic-10-wicket-victory-as-pakistan-falls-to-146-all-out-in-1st-test/articleshow/112780732.cms
The-Economic-Times,Strong hybrids rev up to fly past electric rivals in green race as car sales make a pit stop,https://economictimes.indiatimes.com/industry/renewables/strong-hybrids-rev-up-to-fly-past-evs-in-green-race-as-car-sales-make-a-pit-stop/articleshow/112769844.cms
The-Economic-Times,Billionaire Adani's Mumbai slum revamp struggles to secure land in potential setback,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/billionaire-adanis-mumbai-slum-revamp-struggles-to-secure-land-in-potential-setback/articleshow/112775116.cms
The-Economic-Times,ETPrime : Invest Smarter. Lead Stronger.,N/A
The-Economic-Times,News by Industry,https://economictimes.indiatimes.com//industry
The-Economic-Times,Top Gainers:Market News,https://economictimes.indiatimes.com//markets
The-Economic-Times,Top Trending Products,https://economictimes.indiatimes.com//top-trending-products
The-Economic-Times,Top Mutual Funds:Mutual Funds,https://economictimes.indiatimes.com//mf/best-mutual-funds-to-buy/top-mutual-fund-schemes-to-invest
The-Economic-Times,Most Searched Stocks,N/A
The-Economic-Times,Download ET App:,N/A
The-Economic-Times,Be the first one to get exclusive stories!,N/A
The-Economic-Times,Best Rakhi gift hampers to make your celebration unforgettable,N/A
The-Economic-Times,Best Rakhi gifts for Sisters under 2000 to celebrate cherished moments and love,N/A
The-Economic-Times,10 Charming Rakhis for Kids: Colorful and Creative Designs,N/A
The-Economic-Times,10 Best Rakhi Gifts: Surprise Your Loved Ones with the Perfect Rakhi Gift Hampers and Combos,N/A
The-Economic-Times,10 Best Rakhi Gifts for Sisters Under 500: Celebrate the Spirit of Siblinghood,N/A
The-Economic-Times,Premium Rakhi Gifting Ideas for a Memorable Celebration: Where Luxury Meets Value,N/A
The-Economic-Times,"Best evil eye rakhis for protection, style, and tradition",N/A
The-Economic-Times,Top 10 Chocolate Gift Hampers for Raksha Bandhan: Sweet Surprises for Your Siblings,N/A
The-Economic-Times,Exquisite Gourmet Gift Packs for Raksha Bandhan,N/A
The-Economic-Times,10 Best Raksha Bandhan Thali Sets for Rakhi Tying Rituals,N/A
The-Economic-Times,10 Best Silver Rakhi for Raksha Bandhan: Elegant and Classic choices,N/A
The-Economic-Times,Top 10 Rakhi Gifts for Kids: Fun and Festive Surprises,N/A
The-Economic-Times,Gift Ideas for Boyfriend: Top 10 Picks for Your Better Half,N/A
The-Economic-Times,Best Anniversary gifts for her; Perfect choices to make her feel special,N/A
The-Economic-Times,Best Gift Ideas for Mother to show your love and appreciation,N/A
The-Economic-Times,Best Smart TVs with built-in Fire TV in India (2024),N/A
The-Economic-Times,Best TVs under 20000 in India - June 2024,N/A
The-Economic-Times,Best 55 Inch Sony Televisions for the Best Viewing Experience,N/A
The-Economic-Times,"Best Smart TVs Under ₹20,000: Enhance Your Home Entertainment Without Breaking the Bank",N/A
The-Economic-Times,9 Best Samsung 55-inch Smart TVs: Experience the World on Expansive Screens (June 2024),N/A
The-Economic-Times,10 Best TVs Under 50000 with Industry-Leading Technologies (2024),N/A
The-Economic-Times,Premium TVs for ultimate viewing experience (July 2024): Unmatched quality and innovation,N/A
The-Economic-Times,Best TVs under 30000 for big screen and smart features under your budget,N/A
The-Economic-Times,"10 Best TVs under Rs. 10,000 in India (2024) for Quality Viewing on a Budget",N/A
The-Economic-Times,Best TV Brands in India that Offer Unmatched Viewing Experience,N/A
The-Economic-Times,Top 14-Inch Laptops of 2024: Perfect Blend of Portability and Performance,N/A
The-Economic-Times,Best Core i5 Laptops in India for Efficient Multitasking (2024),N/A
The-Economic-Times,"Best Laptops under 40,000- Multitasking, Powerful and Affordable options",N/A
The-Economic-Times,"10 Best Laptops Under 50,000: Explore Brands like HP, Lenovo, Acer, and more",N/A
The-Economic-Times,Best Acer Laptops For Powerful Performance and Unmatched Value,N/A
The-Economic-Times,10 Best ASUS Laptops that Deliver Unprecedented Performance,N/A
The-Economic-Times,"Best Laptops under 40,000- Multitasking, Powerful and Affordable options",N/A
The-Economic-Times,"10 Top Rated Laptops of 2024: Explore Brands like Apple, HP, ASUS, and more",N/A
The-Economic-Times,Best HP Laptops in India for Powerful Performance (2024),N/A
The-Economic-Times,6 Best 6 KG Fully Automatic Washing Machines in India,N/A
The-Economic-Times,6 Best 8 KG Fully Automatic Washing Machines for an Efficient Wash,N/A
The-Economic-Times,12 Best-Selling Washing Machines in 2024: Effortless Laundry with the Top-Selling Washing Wonders,N/A
The-Economic-Times,Best Top Load Washing Machines under Rs.20000 in India 2024,N/A
The-Economic-Times,"Best Fully Automatic Top Load Washing Machines under Rs. 20,000 in India",N/A
The-Economic-Times,10 Best Washing Machines Under 15000 in India,N/A
The-Economic-Times,10 Best Front Load Washing Machines of 2024,N/A
The-Economic-Times,10 Best Front Load Washing Machines in India (June 2024) for Ultimate Efficiency,N/A
The-Economic-Times,Best Fully Automatic Top Loading Washing Machines in India (July 2024),N/A
The-Economic-Times,Best IFB Front Load Washing Machines in India for Fresh Clothes (2024),N/A
The-Economic-Times,10 Best Refrigerators with Cutting Edge Technologies in India - June 2024,N/A
The-Economic-Times,Discover 7 Best 5-Star Refrigerators in June 2024: Save Big on Energy Bills,N/A
The-Economic-Times,Best Single Door Refrigerators for efficient and eco-friendly cooling (June 2024),N/A
The-Economic-Times,Best Selling Mini Refrigerators Under 15000 in India in 2024,N/A
The-Economic-Times,Best Single Door Refrigerators for efficient and eco-friendly cooling (June 2024),N/A
The-Economic-Times,10 Best Selling Haier Refrigerators in India in 2024,N/A
The-Economic-Times,"Drench in the knowledge with exclusive insights, ePaper & smart market tools with ETPrime.",N/A
The-Economic-Times,"Experience your Economic Times newspaper, the digital way.",N/A
The-Economic-Times,"Infy staff don't need to worry about AI taking jobs, assures CEO",https://economictimes.indiatimes.com/jobs/hr-policies-trends/strong-client-interest-on-genai-dont-foresee-layoffs-within-infosys-from-new-age-tech-ceo-salil-parekh/articleshow/112780524.cms
The-Economic-Times,Fears of all-out regional war deepen in West Asia,https://economictimes.indiatimes.com/news/defence/fears-of-all-out-regional-war-deepen-after-israel-hezbollah-exchange-heavy-fire/articleshow/112778778.cms
The-Economic-Times,Auto Inc seeks policy push for faster EV transition,https://economictimes.indiatimes.com/industry/renewables/auto-inc-seeks-policy-boost-for-faster-transition-to-green-vehicles/articleshow/112769686.cms
The-Economic-Times,"Off the field, cricketers start up a new game",https://economictimes.indiatimes.com/tech/startups/off-the-field-ms-dhoni-sachin-tendulkar-virat-kohli-other-cricketers-start-up-a-different-game/articleshow/112768783.cms
The-Economic-Times,The political motive behind govt's pension move,https://economictimes.indiatimes.com/news/politics-and-nation/unified-pension-scheme-the-political-motive-behind-modi-govts-new-big-move/articleshow/112774009.cms
The-Economic-Times,ET MARKETSPharma & healthcare funds top return chartNifty eyes fresh peak. 5 factors to track this weekTime to book profit in CDSL shares: Anand James,https://economictimes.indiatimes.com//markets
The-Economic-Times,Pharma & healthcare funds top return chart,https://economictimes.indiatimes.com/mf/analysis/pharma-amp-healthcare-mutual-funds-rule-return-chart-in-last-week-offer-over-10-return/slideshow/112775891.cms
The-Economic-Times,Nifty eyes fresh peak. 5 factors to track this week,https://economictimes.indiatimes.com/markets/stocks/news/nifty-eyeing-fresh-peak-beyond-25000-after-jackson-hole-5-factors-to-track/articleshow/112775120.cms
The-Economic-Times,Time to book profit in CDSL shares: Anand James,https://economictimes.indiatimes.com/markets/expert-view/after-25-rally-in-august-time-to-book-profit-in-cdsl-shares-anand-james/articleshow/112775773.cms
The-Economic-Times,Women's role to grow India's economy imp: PM,https://economictimes.indiatimes.com/news/newsblogs/india-latest-news-monsoon-delhi-rains-mumbai-sc-kolkata-doctor-rape-murder-case-rahul-gandhi-assembly-elections-us-elections-maharashtra-rape-case-august-25/liveblog/112773608.cms
The-Economic-Times,T'gana Cyber Security arrests two for fraud,https://economictimes.indiatimes.com/news/india/telangana-cyber-security-bureau-arrests-two-persons-for-rs-175-crore-fraud-using-mule-accounts/articleshow/112780580.cms
The-Economic-Times,Hezbollah: Exploring the origins and influence,https://economictimes.indiatimes.com/news/defence/what-is-hezbollah-the-lebanese-group-trading-fire-with-israel/articleshow/112780288.cms
The-Economic-Times,Tanvi Patri: India's young badminton sensation,https://economictimes.indiatimes.com/news/sports/meet-tanvi-patri-badminton-sensation-the-sindhu-like-talent-with-olympic-medal-potential/articleshow/112779654.cms
The-Economic-Times,CBI raids RG Kar Medical College,https://economictimes.indiatimes.com/news/india/cbi-raids-rg-kar-medical-college-in-financial-irregularities-case/articleshow/112779459.cms
The-Economic-Times,Unified Pension System vs Old Pension System: Five key differences you need to know about,https://economictimes.indiatimes.com/wealth/save/ups-vs-ops-5-key-differences-pension-calculation-employee-contribution-lumpsum-payment-minimum-pension-tax-benefit/articleshow/112778293.cms
The-Economic-Times,UPS: The perfect fusion of NPS and OPS?,https://economictimes.indiatimes.com/news/india/ups-the-perfect-fusion-of-nps-and-ops-heres-what-government-says/articleshow/112778482.cms
The-Economic-Times,Unified Pension Scheme: 5 important things to know,https://economictimes.indiatimes.com/wealth/invest/unified-pension-scheme-ups-for-central-government-employees-approved-5-important-things-to-know/articleshow/112775677.cms
The-Economic-Times,'Stree 2' crosses Rs 500 crore-mark worldwide,https://economictimes.indiatimes.com/industry/media/entertainment/stree-2-box-office-collections-cross-rs-500-crore-mark-worldwide/articleshow/112778879.cms
The-Economic-Times,UPS vs NPS vs OPS: How 3 pension schemes stack up,https://economictimes.indiatimes.com/news/india/ups-vs-nps-vs-ops-new-unified-pension-scheme-with-50-assured-pension-family-pension-and-more/articleshow/112775878.cms
The-Economic-Times,44 dead in two Pakistan bus accidents: Officials,https://economictimes.indiatimes.com/news/international/world-news/2-separate-bus-accidents-in-pakistan-leave-at-least-35-people-dead-officials-say/articleshow/112778294.cms
The-Economic-Times,Bangladesh claims historic 10-wicket victory as Pakistan falls to 146 all out in First Test,https://economictimes.indiatimes.com/news/sports/bangladesh-claims-historic-10-wicket-victory-as-pakistan-falls-to-146-all-out-in-1st-test/articleshow/112780732.cms
The-Economic-Times,"PM releases Rs 2,500 cr revolving fund for SHGs",https://economictimes.indiatimes.com/news/india/pm-modi-releases-rs-2500-cr-revolving-fund-benefiting-48-lakh-shg-members/articleshow/112777210.cms
The-Economic-Times,Kolkata case: Accused undergoing lie detection test,https://economictimes.indiatimes.com/news/india/kolkata-doctor-rape-murder-case-prime-accused-sanjay-roy-undergoing-lie-detection-test-at-presidency-jail/articleshow/112778228.cms
The-Economic-Times,ONGC opens well in KG field to raise oil production,https://economictimes.indiatimes.com/industry/energy/oil-gas/ongc-opens-well-in-kg-field-to-raise-oil-production/articleshow/112778235.cms
The-Economic-Times,Israel foils 'large scale' Hezbollah attack,https://economictimes.indiatimes.com/news/defence/israel-foils-large-scale-hezbollah-attack-retaliates-with-strikes-on-lebanon/articleshow/112777863.cms
The-Economic-Times,'U' in UPS stands for Modi govt's U-turns: Cong,https://economictimes.indiatimes.com/news/politics-and-nation/unified-pension-scheme-u-in-ups-stands-for-modi-govts-u-turns-congress-swipe-after-unified-pension-scheme-announcement/articleshow/112777556.cms
The-Economic-Times,Strong hybrids rev up to fly past electric rivals in green race as car sales make a pit stop,https://economictimes.indiatimes.com/industry/renewables/strong-hybrids-rev-up-to-fly-past-evs-in-green-race-as-car-sales-make-a-pit-stop/articleshow/112769844.cms
The-Economic-Times,Bangladesh's ex-textile minister arrested,https://economictimes.indiatimes.com/news/international/world-news/bangladeshs-former-textile-and-jute-minister-arrested-in-dhaka/articleshow/112777416.cms
The-Economic-Times,Mastering data analytics for business,https://economictimes.indiatimes.com/jobs/mid-career/mastering-data-analytics-for-business/articleshow/109884965.cms
The-Economic-Times,"Pak invites PM Modi for SCO meet, but visit unlikely",https://economictimes.indiatimes.com/news/india/pakistan-invites-pm-modi-for-sco-meet-in-october-but-islamabad-visit-unlikely-amid-tensions/articleshow/112773954.cms
The-Economic-Times,Mann ki Baat highlights: What all PM Modi said today,https://economictimes.indiatimes.com/news/india/mann-ki-baat-highlights-candid-chat-with-galaxeye-founders-viksit-bharat-sanskrit-here-are-the-top-takeaways-from-pm-modis-radio-show/articleshow/112776284.cms
The-Economic-Times,Shuttler Tanvi Patri is Asian U-15 champion,https://economictimes.indiatimes.com/news/sports/shuttler-tanvi-patri-crowned-asian-u-15-champion/articleshow/112776433.cms
The-Economic-Times,Centre approves Unified Pension Scheme: Details,https://economictimes.indiatimes.com/news/india/centre-approves-unified-pension-scheme/articleshow/112766803.cms
The-Economic-Times,Billionaire Adani's Mumbai slum revamp struggles to secure land in potential setback,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/billionaire-adanis-mumbai-slum-revamp-struggles-to-secure-land-in-potential-setback/articleshow/112775116.cms
The-Economic-Times,China slams US for more firms on export control list,https://economictimes.indiatimes.com/news/international/world-news/china-slams-us-for-adding-firms-to-export-control-list-vows-action/articleshow/112776380.cms
The-Economic-Times,Can Harris win back Michigan's crucial Muslim vote?,https://economictimes.indiatimes.com/news/international/world-news/us-presidential-elections-2024-can-kamala-harris-win-back-michigans-crucial-muslim-vote/articleshow/112775930.cms
The-Economic-Times,Coaches of Dhanbad-bound train uncouple in UP,https://economictimes.indiatimes.com/industry/transportation/railways/coaches-of-dhanbad-bound-train-uncouple-in-up-none-hurt/articleshow/112775503.cms
The-Economic-Times,Six new rules for small savings schemes from Oct 1,https://economictimes.indiatimes.com/wealth/invest/six-new-rules-for-ppf-sukanya-samriddhi-yojana-other-small-savings-schemes-with-effect-from-october-1-2024/articleshow/112758295.cms
The-Economic-Times,"India, US look forward to working together: Rajnath",https://economictimes.indiatimes.com/news/defence/india-us-look-forward-to-working-together-defence-minister-rajnath-singh/articleshow/112774823.cms
The-Economic-Times,Not TCS. Not HDFC. 3 stocks that beat all benchmarks and peers in the last 20 years.,https://economictimes.indiatimes.com/prime/money-and-markets/not-tcs-not-hdfc-3-stocks-that-beat-all-benchmarks-and-peers-in-the-last-20-years-/primearticleshow/112634366.cms
The-Economic-Times,Why India must remain vigilant of the risks when permitting Chinese FDI,https://economictimes.indiatimes.com/prime/economy-and-policy/why-india-must-remain-vigilant-of-the-risks-when-permitting-chinese-fdi/primearticleshow/112770339.cms
The-Economic-Times,Mpox virus is back. Is vaccine maker Serum Institute ready?,https://economictimes.indiatimes.com/prime/pharma-and-healthcare/mpox-virus-is-back-are-indias-vaccine-makers-serum-institute-bharat-biotech-ready/primearticleshow/112623044.cms
The-Economic-Times,Some midcap have higher growth potential due to sectoral tailwinds: 4 midcap stocks with upside potential of up to 31%,https://economictimes.indiatimes.com/markets/stocks/news/some-midcap-have-higher-growth-potential-due-to-sectoral-tailwinds-4-midcap-stocks-with-upside-potential-of-up-to-31/articleshow/112780038.cms
The-Economic-Times,"One ratio which helps in bullish, confusing & 'sectoral bearish times': 4 stocks for long term investors",https://economictimes.indiatimes.com/markets/stocks/news/one-ratio-which-helps-in-bullish-confusing-sectoral-bearish-times-4-stocks-for-long-term-investors/articleshow/112777231.cms
The-Economic-Times,"Asset light with possible annuity income stream: 5 non IT, services sector stocks with upside potential of up to 31%",https://economictimes.indiatimes.com/markets/stocks/news/asset-light-with-possible-annuity-income-stream-5-non-it-services-sector-stocks-with-upside-potential-of-up-to-31/articleshow/112775972.cms
The-Economic-Times,Latest EditionAugust 19,http://epaper.indiatimes.com/august-19-25-2024/wealth_editionshow/112610706.cms
The-Economic-Times,"August 25, 2024","http://epaper.indiatimes.com/timesepaper/publication-the-economic-times,city-delhi.cms"
The-Economic-Times,"USFDA pulls up Eugia for mfg lapsesOil giants keep rolling in finesWhy Election Day winner may not be US PrezWhat weapons do Lebanon's Hezbollah have?IndiGo to launch 'Mx' option for bookingIndia and Oz set for next CECA talks in NovHow JD Vance found his way to church'Revoke 18% GST on health & life insurance'Putin played on Trump's ego, top adviser saysIndia clarifies stance on Russia oil tradeWomen pull out all stops to get 'board-ready'Unified Pension Scheme: All key points CBI raids ex-RG Kar principal's premisesDelhi is drowning in trash, silt and a feudA big NASA decision adds to Boeing's woesWhy Telugu cuisine needs an ambassadorWho is Pavel Durov, CEO of Telegram?'Private philanthropy must step up'US: Fed's actions loud in inflation fightChevron to invest Rs 8,300 cr in K'takaGovt cuts rates on exports of gold, silverZydus buys 50% stake in Sterling BiotechIndian telcos aim for 10% share in 6G patentsYacht sinking: Manslaughter probe openedTop IT execs playing financial musical chairsMumbai helicopter crashes in PuneTightrope: After Putin, Modi hugs ZelenskyyIndia's health insurance sector has a challengeIndians eye EU in off season; visas delayedBank alerts might be disrupted next monthTrump struggles to keep spotlight in poll warWhy 7-Eleven is a national treasure in JapanZydus to buy 50% stake in Sterling BiotechThe painkiller used for just about anything₹3,000 cr GST breather for foreign shippersMore from Top News »",https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/usfda-pulls-up-eugia-for-manufacturing-lapses-data-accuracy-at-hyderabad-plant/articleshow/112778629.cms
The-Economic-Times,USFDA pulls up Eugia for mfg lapses,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/usfda-pulls-up-eugia-for-manufacturing-lapses-data-accuracy-at-hyderabad-plant/articleshow/112778629.cms
The-Economic-Times,Oil giants keep rolling in fines,https://economictimes.indiatimes.com/industry/energy/oil-gas/oil-giants-keep-rolling-in-fines-ioc-bpcl-others-hit-for-missing-board-norms-for-fifth-consecutive-quarter/articleshow/112777861.cms
The-Economic-Times,Why Election Day winner may not be US Prez,https://economictimes.indiatimes.com/news/international/world-news/us-elections-why-the-winner-declared-on-election-day-may-not-be-the-next-us-president/articleshow/112778827.cms
The-Economic-Times,What weapons do Lebanon's Hezbollah have?,https://economictimes.indiatimes.com/news/defence/what-weapons-does-lebanons-hezbollah-have/articleshow/112779125.cms
The-Economic-Times,IndiGo to launch 'Mx' option for booking,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/indigo-to-introduce-gender-neutral-option-mx-option-for-passengers-at-time-of-booking-tickets/articleshow/112777460.cms
The-Economic-Times,India and Oz set for next CECA talks in Nov,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-and-australia-set-for-next-ceca-talks-in-november-to-expand-trade-deal-scope/articleshow/112777361.cms
The-Economic-Times,How JD Vance found his way to church,https://economictimes.indiatimes.com/news/international/world-news/how-jd-vance-found-his-way-to-the-catholic-church/articleshow/112776366.cms
The-Economic-Times,'Revoke 18% GST on health & life insurance',https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/revoke-18-gst-on-health-and-life-insurance-premium-tmc-to-nirmala-sitharaman/articleshow/112775906.cms
The-Economic-Times,"Putin played on Trump's ego, top adviser says",https://economictimes.indiatimes.com/news/international/world-news/putin-played-on-trumps-ego-top-adviser-says-in-new-book/articleshow/112775643.cms
The-Economic-Times,India clarifies stance on Russia oil trade,https://economictimes.indiatimes.com/industry/energy/oil-gas/russia-oil-trade-kept-global-prices-stable-says-india/articleshow/112769543.cms
The-Economic-Times,Women pull out all stops to get 'board-ready',https://economictimes.indiatimes.com/jobs/c-suite/mission-board-women-take-new-course-of-action-to-get-board-ready/articleshow/112769847.cms
The-Economic-Times,Unified Pension Scheme: All key points,https://economictimes.indiatimes.com/news/india/unified-pension-scheme-approved-details-of-key-features-and-benefits/articleshow/112768297.cms
The-Economic-Times,CBI raids ex-RG Kar principal's premises,https://economictimes.indiatimes.com/news/india/cbi-raids-ex-rg-kar-medical-college-principals-premises-and-14-other-locations-in-financial-irregularities-probe/articleshow/112774599.cms
The-Economic-Times,"Delhi is drowning in trash, silt and a feud",https://economictimes.indiatimes.com/news/india/delhi-drowning-in-its-trash-silt-and-aap-govts-feuds-with-centre/articleshow/112769481.cms
The-Economic-Times,A big NASA decision adds to Boeing's woes,https://economictimes.indiatimes.com/news/international/business/nasa-decision-against-using-a-boeing-capsule-to-bring-astronauts-back-adds-to-companys-problems/articleshow/112773666.cms
The-Economic-Times,Why Telugu cuisine needs an ambassador,https://economictimes.indiatimes.com/news/india/why-telegu-cuisine-needs-a-culinary-ambassador-to-accelerate-andhras-economic-development/articleshow/112769160.cms
The-Economic-Times,"Who is Pavel Durov, CEO of Telegram?",https://economictimes.indiatimes.com/news/international/business/who-is-pavel-durov-ceo-of-messaging-app-telegram/articleshow/112773735.cms
The-Economic-Times,'Private philanthropy must step up',https://economictimes.indiatimes.com/news/science/private-philanthropy-must-step-up-to-push-innovation-say-science-historian-jahnavi-phalkey-and-philanthropist-rohini-nilekani/articleshow/112769158.cms
The-Economic-Times,US: Fed's actions loud in inflation fight,https://economictimes.indiatimes.com/news/international/world-news/feds-actions-spoke-louder-than-words-in-inflation-fight-research-shows/articleshow/112767763.cms
The-Economic-Times,"Chevron to invest Rs 8,300 cr in K'taka",https://economictimes.indiatimes.com/industry/indl-goods/svs/engineering/chevron-to-invest-rs-8300-crore-in-karnataka-minister-patil/articleshow/112767314.cms
The-Economic-Times,"Govt cuts rates on exports of gold, silver",https://economictimes.indiatimes.com/industry/cons-products/fashion-/-cosmetics-/-jewellery/govt-cuts-drawback-rates-on-exports-of-gold-silver-jewellery/articleshow/112767025.cms
The-Economic-Times,Zydus buys 50% stake in Sterling Biotech,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/zydus-lifesciences-acquires-50-stake-in-sterling-biotech/articleshow/112766688.cms
The-Economic-Times,Indian telcos aim for 10% share in 6G patents,https://economictimes.indiatimes.com/industry/telecom/telecom-news/indian-telcos-aim-for-10-share-in-6g-patents-in-next-3-yrs/articleshow/112765058.cms
The-Economic-Times,Yacht sinking: Manslaughter probe opened,https://economictimes.indiatimes.com/news/international/world-news/sicily-prosecutors-open-manslaughter-probe-after-yacht-sinking/articleshow/112762416.cms
The-Economic-Times,Top IT execs playing financial musical chairs,https://economictimes.indiatimes.com/jobs/c-suite/the-great-cfo-shuffle-top-execs-are-playing-financial-musical-chairs-in-indias-it-sector/articleshow/112756422.cms
The-Economic-Times,Mumbai helicopter crashes in Pune,https://economictimes.indiatimes.com/news/india/mumbai-helicopter-going-to-hyderabad-crashes-in-pune-four-injured/articleshow/112761797.cms
The-Economic-Times,"Tightrope: After Putin, Modi hugs Zelenskyy",https://economictimes.indiatimes.com/news/india/a-delicate-balance-after-russias-putin-modi-embraces-ukraines-zelenskyy/articleshow/112747573.cms
The-Economic-Times,India's health insurance sector has a challenge,https://economictimes.indiatimes.com/industry/banking/finance/insure/rising-claims-pose-challenge-for-health-insurance-sector-in-india-jefferies/articleshow/112759201.cms
The-Economic-Times,Indians eye EU in off season; visas delayed,https://economictimes.indiatimes.com/nri/visit/struck-by-wanderlust-indians-queue-up-to-explore-europe-in-non-traditional-seasons-visa-delays-expected/articleshow/112748674.cms
The-Economic-Times,Bank alerts might be disrupted next month,https://economictimes.indiatimes.com/industry/telecom/telecom-news/trai-move-to-curb-fraud-could-ring-in-an-sms-outage-next-month/articleshow/112748537.cms
The-Economic-Times,Trump struggles to keep spotlight in poll war,https://economictimes.indiatimes.com/news/international/world-news/us-election-donald-trump-struggles-to-keep-media-spotlight-in-battle-with-kamala-harris/articleshow/112753507.cms
The-Economic-Times,Why 7-Eleven is a national treasure in Japan,https://economictimes.indiatimes.com/news/international/business/why-7-eleven-is-a-national-treasure-in-japan/articleshow/112756667.cms
The-Economic-Times,Zydus to buy 50% stake in Sterling Biotech,https://economictimes.indiatimes.com/industry/healthcare/biotech/zydus-lifesciences-to-acquire-50-pc-stake-in-sterling-biotech-from-perfect-day/articleshow/112758307.cms
The-Economic-Times,The painkiller used for just about anything,https://economictimes.indiatimes.com/news/science/the-painkiller-used-for-just-about-anything/articleshow/112756464.cms
The-Economic-Times,"₹3,000 cr GST breather for foreign shippers",https://economictimes.indiatimes.com/news/economy/finance/dggi-drops-3000-crore-tax-demand-on-18-foreign-shipping-firms-for-fy18/articleshow/112747980.cms
The-Economic-Times,"Telangana Cyber Security Bureau arrests two persons for Rs 175 crore fraud using 'mule accounts'Strong client interest on GenAI; don't foresee layoffs within Infosys from new-age tech: CEO Salil Parekh10 Best Selfie Stick Tripods for Picture-Perfect PhotographyFatima Sana named Pakistan skipper for Women's T20 World CupWhat is Hezbollah, the Lebanese group trading fire with Israel?Chirag Paswan re-elected as Lok Janshakti Party (Ram Vilas) chief for 5 yearsNorth American Punjabi Association condemns attack on NRI in AmritsarSome midcap have higher growth potential due to sectoral tailwinds: 4 midcap stocks with upside potential of up to 31%Delhi Minister Atishi claims DJB budget shortages are part of a conspiracyBitcoin struggles to match global market recovery trendsDanfoss India confident of doubling sales by 2025, company president saysNacer Zorgani, voice of Olympic boxing, now targets Paralympic glory as judokaMeet Tanvi Patri: The Sindhu-like talent with Olympic medal potentialWhat is Islamic State, the group implicated in Germany stabbing? Check history, new tactics, and strength in Africa and Middle EastCBI raids RG Kar Medical College in financial irregularities caseMore from Latest News »",https://economictimes.indiatimes.com/news/india/telangana-cyber-security-bureau-arrests-two-persons-for-rs-175-crore-fraud-using-mule-accounts/articleshow/112780580.cms
The-Economic-Times,Telangana Cyber Security Bureau arrests two persons for Rs 175 crore fraud using 'mule accounts',https://economictimes.indiatimes.com/news/india/telangana-cyber-security-bureau-arrests-two-persons-for-rs-175-crore-fraud-using-mule-accounts/articleshow/112780580.cms
The-Economic-Times,Strong client interest on GenAI; don't foresee layoffs within Infosys from new-age tech: CEO Salil Parekh,https://economictimes.indiatimes.com/jobs/hr-policies-trends/strong-client-interest-on-genai-dont-foresee-layoffs-within-infosys-from-new-age-tech-ceo-salil-parekh/articleshow/112780524.cms
The-Economic-Times,10 Best Selfie Stick Tripods for Picture-Perfect Photography,https://economictimes.indiatimes.com/top-trending-products/electronics/accessories/best-selfie-stick-tripods-for-picture-perfect-photography/articleshow/112780049.cms
